signal_type,entry_time,entry_price,exit_price,exit_reason,hold_hours,pnl_pct,pnl_actual
buy_3_original,2026-02-28 10:10:00,63808.0,66524.84,timeout,24.0,4.257836008024067,0.63867540120361
buy_3_original,2026-02-28 11:10:00,63791.25,66514.84,timeout,24.0,4.269535398663605,0.6404303097995406
buy_3_original,2026-02-28 12:15:00,63888.89,66550.0,timeout,24.0,4.165215579735382,0.6247823369603073
buy_3_original,2026-02-28 13:00:00,64650.0,66273.03,timeout,24.0,2.5104872389791164,0.37657308584686744
buy_3_original,2026-02-28 14:15:00,64681.81,67009.19,timeout,24.0,3.5981986280223213,0.5397297942033482
buy_3_original,2026-02-28 15:15:00,64895.14,67114.84,timeout,24.0,3.420441037649348,0.5130661556474022
buy_3_original,2026-02-28 16:05:00,65187.71,66966.47,timeout,24.0,2.7286738558541206,0.4093010783781181
buy_3_original,2026-02-28 16:45:00,65602.65,66092.08,timeout,24.0,0.746052179294598,0.1119078268941897
buy_3_original,2026-02-28 17:55:00,66190.61,65979.61,timeout,24.0,-0.3187763339845335,-0.04781645009768002
buy_3_original,2026-02-28 19:20:00,66536.43,66019.83,timeout,24.0,-0.7764167689790259,-0.11646251534685388
buy_3_original,2026-02-28 20:15:00,66733.73,65497.03,timeout,24.0,-1.8531857877568017,-0.2779778681635202
buy_3_original,2026-02-28 21:05:00,66620.5,65340.12,timeout,24.0,-1.9219009163845926,-0.28828513745768886
buy_3_original,2026-02-28 22:30:00,67194.13,65514.276750000005,stop_loss,24.0,-2.5,-0.375
buy_3_original,2026-02-28 23:20:00,67407.34,65722.1565,stop_loss,24.0,-2.4999999999999987,-0.3749999999999998
buy_3_original,2026-03-01 00:10:00,67079.36,65402.376,stop_loss,24.0,-2.500000000000006,-0.37500000000000094
sell_3_original,2026-03-01 00:45:00,67458.65,66565.4,timeout,24.0,1.324144494442151,0.19862167416632265
buy_3_original,2026-03-01 01:35:00,66888.75,65216.53125,stop_loss,24.0,-2.5,-0.375
sell_3_original,2026-03-01 02:15:00,67160.63,66086.0,timeout,24.0,1.600089218936756,0.24001338284051338
buy_3_original,2026-03-01 02:40:00,66784.58,65114.9655,stop_loss,24.0,-2.500000000000005,-0.3750000000000007
sell_3_original,2026-03-01 03:10:00,67292.3,66493.01,timeout,24.0,1.1877882016218917,0.17816823024328374
buy_3_original,2026-03-01 03:30:00,66389.33,66761.14,timeout,24.0,0.5600448144302671,0.08400672216454007
sell_3_original,2026-03-01 04:15:00,66771.1,66722.23,timeout,24.0,0.07319034732093659,0.010978552098140488
buy_3_original,2026-03-01 04:45:00,66215.71,66674.32,timeout,24.0,0.6925999887337922,0.10388999831006883
sell_3_original,2026-03-01 05:10:00,66661.61,66710.4,timeout,24.0,-0.07319055150332192,-0.010978582725498287
buy_3_original,2026-03-01 06:05:00,66241.97,66556.08,timeout,24.0,0.4741857767816999,0.07112786651725497
sell_3_original,2026-03-01 06:25:00,66511.7,66275.9,timeout,24.0,0.35452409125011525,0.053178613687517286
buy_3_original,2026-03-01 09:15:00,65730.28,66537.86,timeout,24.0,1.2286270498163125,0.18429405747244687
sell_3_original,2026-03-01 09:45:00,66228.27,66344.86,timeout,24.0,-0.17604264764880087,-0.02640639714732013
buy_3_original,2026-03-01 10:05:00,65933.87,66316.26,timeout,24.0,0.5799598901141393,0.08699398351712088
sell_3_original,2026-03-01 10:25:00,66657.44,66259.7,timeout,24.0,0.5966925822533917,0.08950388733800875
buy_3_original,2026-03-01 10:55:00,66243.7,66316.4,timeout,24.0,0.10974628530712671,0.016461942796069006
sell_3_original,2026-03-01 15:35:00,66726.66,68394.8265,stop_loss,24.0,-2.499999999999988,-0.37499999999999817
buy_3_original,2026-03-01 16:00:00,66358.45,69265.8,timeout,24.0,4.381280756256372,0.6571921134384557
sell_3_original,2026-03-01 16:25:00,66702.3,68369.8575,stop_loss,24.0,-2.499999999999993,-0.37499999999999895
buy_3_original,2026-03-01 17:05:00,65890.5,69310.5,timeout,24.0,5.190429576342568,0.7785644364513852
sell_3_original,2026-03-01 17:50:00,67037.22,68713.15049999999,stop_loss,24.0,-2.4999999999999813,-0.37499999999999717
buy_3_original,2026-03-01 18:20:00,66672.6,69044.54,timeout,24.0,3.5575933741896786,0.5336390061284517
sell_3_original,2026-03-01 18:50:00,66975.74,68650.1335,stop_loss,24.0,-2.4999999999999862,-0.37499999999999795
buy_3_original,2026-03-01 19:10:00,66547.81,68745.59,timeout,24.0,3.3025579654687345,0.49538369482031014
sell_3_original,2026-03-01 19:50:00,66995.64,68670.53099999999,stop_loss,24.0,-2.499999999999983,-0.37499999999999745
buy_3_original,2026-03-01 20:20:00,66062.83,68979.09,timeout,24.0,4.414373407860358,0.6621560111790538
sell_3_original,2026-03-01 21:25:00,66242.58,67898.6445,stop_loss,24.0,-2.49999999999999,-0.37499999999999845
buy_3_original,2026-03-01 22:50:00,65654.54,69340.8,timeout,24.0,5.614630762777425,0.8421946144166138
sell_3_original,2026-03-01 23:10:00,66381.74,68041.2835,stop_loss,24.0,-2.4999999999999996,-0.37499999999999994
buy_3_original,2026-03-01 23:50:00,66003.59,68821.17,timeout,24.0,4.268828407666919,0.6403242611500378
sell_3_original,2026-03-02 00:15:00,66462.4,68123.95999999999,stop_loss,24.0,-2.4999999999999964,-0.37499999999999944
buy_3_original,2026-03-02 00:50:00,65874.92,68989.2,timeout,24.0,4.727565513552045,0.7091348270328067
sell_3_original,2026-03-02 01:15:00,66157.28,67811.212,stop_loss,24.0,-2.5000000000000013,-0.37500000000000017
buy_3_original,2026-03-02 01:40:00,65259.21,69032.82,timeout,24.0,5.782494149101725,0.8673741223652588
sell_3_original,2026-03-02 02:25:00,67220.81,68901.33024999998,stop_loss,24.0,-2.4999999999999805,-0.37499999999999706
buy_3_original,2026-03-02 17:25:00,66850.31,68234.65,timeout,24.0,2.0708056552018927,0.3106208482802839
