signal_type,entry_time,entry_price,exit_price,exit_reason,hold_hours,pnl_pct,pnl_actual
buy_3_optimized,2026-02-28 14:25:00,64681.81,66917.8,timeout,24.0,3.456906972764066,0.5185360459146099
buy_3_optimized,2026-02-28 16:15:00,65187.71,66944.68,timeout,24.0,2.6952473096539116,0.40428709644808675
buy_3_optimized,2026-02-28 16:55:00,65602.65,66135.45,timeout,24.0,0.8121623135650815,0.12182434703476222
buy_3_optimized,2026-02-28 18:05:00,66190.61,66491.2,timeout,24.0,0.4541278589213734,0.06811917883820601
buy_3_optimized,2026-02-28 18:05:00,66190.61,66491.2,timeout,24.0,0.4541278589213734,0.06811917883820601
buy_3_optimized,2026-02-28 19:30:00,66536.43,66005.95,timeout,24.0,-0.7972775215021245,-0.11959162822531867
buy_3_optimized,2026-02-28 19:30:00,66536.43,66005.95,timeout,24.0,-0.7972775215021245,-0.11959162822531867
buy_3_optimized,2026-02-28 21:15:00,66620.5,65574.92,timeout,24.0,-1.5694568488678438,-0.23541852733017654
buy_3_optimized,2026-02-28 21:15:00,66620.5,65574.92,timeout,24.0,-1.5694568488678438,-0.23541852733017654
buy_3_optimized,2026-02-28 21:15:00,66620.5,65574.92,timeout,24.0,-1.5694568488678438,-0.23541852733017654
buy_3_optimized,2026-02-28 22:40:00,67194.13,65514.276750000005,stop_loss,24.0,-2.5,-0.375
buy_3_optimized,2026-02-28 22:40:00,67194.13,65514.276750000005,stop_loss,24.0,-2.5,-0.375
buy_3_optimized,2026-03-01 02:50:00,66784.58,65114.9655,stop_loss,24.0,-2.500000000000005,-0.3750000000000007
buy_3_optimized,2026-03-01 02:50:00,66784.58,65114.9655,stop_loss,24.0,-2.500000000000005,-0.3750000000000007
buy_3_optimized,2026-03-01 02:50:00,66784.58,65114.9655,stop_loss,24.0,-2.500000000000005,-0.3750000000000007
buy_3_optimized,2026-03-01 10:15:00,65933.87,66171.72,timeout,24.0,0.3607402386664181,0.05411103579996271
buy_3_optimized,2026-03-01 10:15:00,65933.87,66171.72,timeout,24.0,0.3607402386664181,0.05411103579996271
buy_3_optimized,2026-03-01 10:15:00,65933.87,66171.72,timeout,24.0,0.3607402386664181,0.05411103579996271
buy_3_optimized,2026-03-01 11:05:00,66243.7,66112.41,timeout,24.0,-0.19819243188407895,-0.02972886478261184
buy_3_optimized,2026-03-01 11:05:00,66243.7,66112.41,timeout,24.0,-0.19819243188407895,-0.02972886478261184
buy_3_optimized,2026-03-01 17:15:00,65890.5,69288.92,timeout,24.0,5.157678269249737,0.7736517403874605
buy_3_optimized,2026-03-01 17:15:00,65890.5,69288.92,timeout,24.0,5.157678269249737,0.7736517403874605
buy_3_optimized,2026-03-01 17:15:00,65890.5,69288.92,timeout,24.0,5.157678269249737,0.7736517403874605
buy_3_optimized,2026-03-01 19:20:00,66547.81,68846.0,timeout,24.0,3.4534419690144613,0.5180162953521692
buy_3_optimized,2026-03-01 19:20:00,66547.81,68846.0,timeout,24.0,3.4534419690144613,0.5180162953521692
buy_3_optimized,2026-03-01 19:20:00,66547.81,68846.0,timeout,24.0,3.4534419690144613,0.5180162953521692
buy_3_optimized,2026-03-01 19:20:00,66547.81,68846.0,timeout,24.0,3.4534419690144613,0.5180162953521692
buy_3_optimized,2026-03-01 19:20:00,66547.81,68846.0,timeout,24.0,3.4534419690144613,0.5180162953521692
