signal_type,entry_time,entry_price,exit_price,exit_reason,hold_hours,pnl_pct,pnl_actual
sell_3_optimized,2026-03-02 00:15:00,66462.4,68123.95999999999,stop_loss,24.0,-2.4999999999999964,-0.37499999999999944
sell_3_optimized,2026-03-02 00:15:00,66462.4,68123.95999999999,stop_loss,24.0,-2.4999999999999964,-0.37499999999999944
buy_3_optimized,2026-03-06 09:00:00,67183.39,67788.0,timeout,24.0,0.8999397023579795,0.13499095535369693
buy_3_optimized,2026-03-06 09:00:00,67183.39,67788.0,timeout,24.0,0.8999397023579795,0.13499095535369693
sell_3_optimized,2026-03-06 10:15:00,67339.58,69023.0695,stop_loss,24.0,-2.499999999999994,-0.37499999999999906
buy_3_optimized,2026-03-06 11:00:00,67090.0,67868.36,timeout,24.0,1.1601729020718445,0.17402593531077667
buy_3_optimized,2026-03-06 11:00:00,67090.0,67868.36,timeout,24.0,1.1601729020718445,0.17402593531077667
buy_3_optimized,2026-03-06 11:00:00,67090.0,67868.36,timeout,24.0,1.1601729020718445,0.17402593531077667
buy_3_optimized,2026-03-06 11:00:00,67090.0,67868.36,timeout,24.0,1.1601729020718445,0.17402593531077667
buy_3_optimized,2026-03-06 13:10:00,66547.15,68038.7,timeout,24.0,2.2413431679643727,0.3362014751946559
buy_3_optimized,2026-03-06 13:10:00,66547.15,68038.7,timeout,24.0,2.2413431679643727,0.3362014751946559
buy_3_optimized,2026-03-06 13:10:00,66547.15,68038.7,timeout,24.0,2.2413431679643727,0.3362014751946559
buy_3_optimized,2026-03-06 13:10:00,66547.15,68038.7,timeout,24.0,2.2413431679643727,0.3362014751946559
buy_3_optimized,2026-03-06 13:10:00,66547.15,68038.7,timeout,24.0,2.2413431679643727,0.3362014751946559
sell_3_optimized,2026-03-06 14:20:00,67231.86,68912.6565,stop_loss,24.0,-2.499999999999995,-0.3749999999999993
sell_3_optimized,2026-03-06 14:20:00,67231.86,68912.6565,stop_loss,24.0,-2.499999999999995,-0.3749999999999993
sell_3_optimized,2026-03-06 14:20:00,67231.86,68912.6565,stop_loss,24.0,-2.499999999999995,-0.3749999999999993
buy_3_optimized,2026-03-06 14:50:00,67035.18,68046.05,timeout,24.0,1.5079693975611164,0.22619540963416745
buy_3_optimized,2026-03-06 14:50:00,67035.18,68046.05,timeout,24.0,1.5079693975611164,0.22619540963416745
buy_3_optimized,2026-03-06 14:50:00,67035.18,68046.05,timeout,24.0,1.5079693975611164,0.22619540963416745
buy_3_optimized,2026-03-06 14:50:00,67035.18,68046.05,timeout,24.0,1.5079693975611164,0.22619540963416745
buy_3_optimized,2026-03-06 14:50:00,67035.18,68046.05,timeout,24.0,1.5079693975611164,0.22619540963416745
buy_3_optimized,2026-03-06 15:30:00,67249.67,67994.48,timeout,24.0,1.1075295982865012,0.16612943974297517
buy_3_optimized,2026-03-06 18:05:00,67445.56,67619.03,timeout,24.0,0.25720002917909074,0.03858000437686361
sell_3_optimized,2026-03-06 21:50:00,67255.84,67380.89,timeout,24.0,-0.18593180904439363,-0.027889771356659043
sell_3_optimized,2026-03-06 23:25:00,67127.01,67378.22,timeout,24.0,-0.3742308796414534,-0.05613463194621801
sell_3_optimized,2026-03-06 23:25:00,67127.01,67378.22,timeout,24.0,-0.3742308796414534,-0.05613463194621801
buy_3_optimized,2026-03-07 00:10:00,66745.54,67395.99,timeout,24.0,0.9745220429709786,0.14617830644564678
buy_3_optimized,2026-03-07 00:10:00,66745.54,67395.99,timeout,24.0,0.9745220429709786,0.14617830644564678
buy_3_optimized,2026-03-07 00:10:00,66745.54,67395.99,timeout,24.0,0.9745220429709786,0.14617830644564678
sell_3_optimized,2026-03-07 04:10:00,66514.31,68177.16775,stop_loss,24.0,-2.4999999999999933,-0.374999999999999
sell_3_optimized,2026-03-07 04:10:00,66514.31,68177.16775,stop_loss,24.0,-2.4999999999999933,-0.374999999999999
sell_3_optimized,2026-03-07 04:10:00,66514.31,68177.16775,stop_loss,24.0,-2.4999999999999933,-0.374999999999999
sell_3_optimized,2026-03-21 18:10:00,66730.0,68398.25,stop_loss,24.0,-2.5,-0.375
sell_3_optimized,2026-03-21 22:15:00,66290.0,67947.25,stop_loss,24.0,-2.5,-0.375
sell_3_optimized,2026-03-21 22:15:00,66290.0,67947.25,stop_loss,24.0,-2.5,-0.375
sell_3_optimized,2026-03-21 22:15:00,66290.0,67947.25,stop_loss,24.0,-2.5,-0.375
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 01:15:00,66139.99,67793.48975,stop_loss,24.0,-2.499999999999982,-0.3749999999999973
sell_3_optimized,2026-03-22 07:50:00,66487.69,68149.88225,stop_loss,24.0,-2.499999999999989,-0.37499999999999833
sell_3_optimized,2026-03-22 07:50:00,66487.69,68149.88225,stop_loss,24.0,-2.499999999999989,-0.37499999999999833
sell_3_optimized,2026-03-22 07:50:00,66487.69,68149.88225,stop_loss,24.0,-2.499999999999989,-0.37499999999999833
sell_3_optimized,2026-03-22 07:50:00,66487.69,68149.88225,stop_loss,24.0,-2.499999999999989,-0.37499999999999833
sell_3_optimized,2026-03-22 07:50:00,66487.69,68149.88225,stop_loss,24.0,-2.499999999999989,-0.37499999999999833
sell_3_optimized,2026-03-22 07:50:00,66487.69,68149.88225,stop_loss,24.0,-2.499999999999989,-0.37499999999999833
sell_3_optimized,2026-03-22 07:50:00,66487.69,68149.88225,stop_loss,24.0,-2.499999999999989,-0.37499999999999833
sell_3_optimized,2026-03-22 07:50:00,66487.69,68149.88225,stop_loss,24.0,-2.499999999999989,-0.37499999999999833
sell_3_optimized,2026-03-22 07:50:00,66487.69,68149.88225,stop_loss,24.0,-2.499999999999989,-0.37499999999999833
buy_3_optimized,2026-03-22 11:30:00,66205.75,71003.36,timeout,24.0,7.246515597210212,1.0869773395815319
buy_3_optimized,2026-03-22 11:30:00,66205.75,71003.36,timeout,24.0,7.246515597210212,1.0869773395815319
buy_3_optimized,2026-03-22 11:30:00,66205.75,71003.36,timeout,24.0,7.246515597210212,1.0869773395815319
sell_3_optimized,2026-03-22 15:40:00,67096.77,68774.18925,stop_loss,24.0,-2.4999999999999876,-0.3749999999999981
sell_3_optimized,2026-03-22 17:35:00,66954.0,68627.84999999999,stop_loss,24.0,-2.499999999999987,-0.37499999999999806
sell_3_optimized,2026-03-22 17:35:00,66954.0,68627.84999999999,stop_loss,24.0,-2.499999999999987,-0.37499999999999806
sell_3_optimized,2026-03-22 17:35:00,66954.0,68627.84999999999,stop_loss,24.0,-2.499999999999987,-0.37499999999999806
sell_3_optimized,2026-03-22 17:35:00,66954.0,68627.84999999999,stop_loss,24.0,-2.499999999999987,-0.37499999999999806
sell_3_optimized,2026-03-22 17:35:00,66954.0,68627.84999999999,stop_loss,24.0,-2.499999999999987,-0.37499999999999806
sell_3_optimized,2026-03-22 17:35:00,66954.0,68627.84999999999,stop_loss,24.0,-2.499999999999987,-0.37499999999999806
sell_3_optimized,2026-03-22 19:00:00,66890.56,68562.824,stop_loss,24.0,-2.4999999999999933,-0.374999999999999
