signal_type,entry_time,entry_price,exit_price,exit_reason,hold_hours,pnl_pct,pnl_actual
buy_3_original,2026-02-28 13:10:00,64650.0,66316.64,timeout,24.0,2.577942768754833,0.38669141531322493
buy_3_original,2026-02-28 14:25:00,64681.81,66917.8,timeout,24.0,3.456906972764066,0.5185360459146099
buy_3_original,2026-02-28 15:25:00,64895.14,67077.22,timeout,24.0,3.3624705948704348,0.5043705892305652
buy_3_original,2026-02-28 16:15:00,65187.71,66944.68,timeout,24.0,2.6952473096539116,0.40428709644808675
buy_3_original,2026-02-28 16:55:00,65602.65,66135.45,timeout,24.0,0.8121623135650815,0.12182434703476222
buy_3_original,2026-02-28 18:05:00,66190.61,66491.2,timeout,24.0,0.4541278589213734,0.06811917883820601
buy_3_original,2026-02-28 19:30:00,66536.43,66005.95,timeout,24.0,-0.7972775215021245,-0.11959162822531867
buy_3_original,2026-02-28 20:25:00,66733.73,65313.84,timeout,24.0,-2.1276946455712866,-0.31915419683569296
buy_3_original,2026-02-28 21:15:00,66620.5,65574.92,timeout,24.0,-1.5694568488678438,-0.23541852733017654
buy_3_original,2026-02-28 22:40:00,67194.13,65514.276750000005,stop_loss,24.0,-2.5,-0.375
buy_3_original,2026-02-28 23:30:00,67407.34,65722.1565,stop_loss,24.0,-2.4999999999999987,-0.3749999999999998
buy_3_original,2026-03-01 00:20:00,67079.36,65402.376,stop_loss,24.0,-2.500000000000006,-0.37500000000000094
sell_3_original,2026-03-01 00:55:00,67458.65,66501.52,timeout,24.0,1.4188395409632273,0.2128259311444841
buy_3_original,2026-03-01 01:45:00,66888.75,65216.53125,stop_loss,24.0,-2.5,-0.375
sell_3_original,2026-03-01 02:25:00,67160.63,66193.28,timeout,24.0,1.4403527781082544,0.21605291671623814
buy_3_original,2026-03-01 02:50:00,66784.58,65114.9655,stop_loss,24.0,-2.500000000000005,-0.3750000000000007
sell_3_original,2026-03-01 03:20:00,67292.3,66763.44,timeout,24.0,0.7859145845810005,0.11788718768715006
buy_3_original,2026-03-01 03:40:00,66389.33,66893.47,timeout,24.0,0.7593690130627909,0.11390535195941863
sell_3_original,2026-03-01 04:25:00,66771.1,66937.99,timeout,24.0,-0.2499434635643256,-0.03749151953464884
buy_3_original,2026-03-01 04:55:00,66215.71,66862.12,timeout,24.0,0.9762184834988388,0.1464327725248258
sell_3_original,2026-03-01 05:20:00,66661.61,66635.09,timeout,24.0,0.039783017541886664,0.005967452631283
buy_3_original,2026-03-01 06:15:00,66241.97,66230.04,timeout,24.0,-0.01800973008503154,-0.002701459512754731
sell_3_original,2026-03-01 06:35:00,66511.7,66243.43,timeout,24.0,0.40334256980351435,0.06050138547052715
buy_3_original,2026-03-01 09:25:00,65730.28,66395.85,timeout,24.0,1.0125774604946258,0.15188661907419387
sell_3_original,2026-03-01 09:55:00,66228.27,66168.62,timeout,24.0,0.09006727791622629,0.013510091687433943
buy_3_original,2026-03-01 10:15:00,65933.87,66171.72,timeout,24.0,0.3607402386664181,0.05411103579996271
